1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1260,1031,0,4,1,0,2,1046,0,5,6,0,1,4,168,0,2,2,5,0,4,3,8,8,1,0,2,6,506,2,5,3,5,5,1900.0,2291,0,2,0,4,94,2,3,3,0,7200,0,60.0,3,0,190,0,0.0,3,0,11,17,0,6,6,2,0,1,3,4,8,99,1,9,1214,0,0,1910,1998,2007
1710,0,0,3,0,4,2,0,0,6,6,0,0,0,1710,1,2,2,5,0,4,2,12,13,1,2,2,6,550,2,5,0,5,1,2004.0,1710,0,1,0,2,1009,1,2,3,0,12118,1,43.0,0,0,20,3,108.0,4,0,4,11,48,5,7,2,0,1,3,4,8,180,1,7,1710,0,100,2004,2005,2009
616,0,0,2,0,4,4,616,0,3,6,0,0,4,0,1,2,2,5,129,4,3,13,15,0,1,1,6,205,1,5,3,5,5,1921.0,616,0,1,2,2,697,1,3,3,0,6000,4,50.0,3,0,30,4,0.0,3,0,6,3,0,7,5,2,0,1,1,4,8,0,1,4,616,0,0,1921,1950,2006
1050,0,0,3,0,4,4,915,0,5,6,1,0,4,135,1,2,2,5,0,4,3,13,14,0,1,1,6,368,1,5,3,5,1,1961.0,1050,0,1,4,2,997,1,3,3,0,10659,4,69.0,0,0,20,3,0.0,3,0,1,12,319,6,5,2,0,1,3,4,0,0,1,6,1050,0,0,1961,1961,2006
1252,0,0,1,0,4,1,429,1080,1,0,1,0,2,93,1,2,2,5,0,4,3,3,10,1,1,1,6,564,2,5,2,5,1,1960.0,1252,0,1,2,2,154,1,3,3,0,13500,4,69.0,3,0,20,3,0.0,3,0,3,4,0,7,6,2,0,1,0,4,8,0,1,4,1602,0,409,1960,1975,2008
990,0,0,3,0,1,4,746,0,0,6,1,0,2,244,1,2,2,5,0,2,3,12,13,0,2,1,6,480,2,5,3,5,5,2000.0,990,0,1,0,2,1308,1,3,3,0,8072,4,60.0,3,0,20,3,0.0,3,0,5,5,64,5,5,2,0,1,1,4,8,0,1,5,990,0,0,1994,1995,2009
1078,0,0,2,0,4,2,49,1029,2,5,1,0,4,0,1,2,2,0,112,4,3,8,8,0,1,1,6,240,1,5,3,5,1,1950.0,1078,0,1,2,2,1459,1,2,3,0,9717,4,68.0,3,0,20,3,0.0,3,0,4,12,0,6,5,2,0,1,3,4,8,0,1,5,1078,0,366,1950,1996,2010
976,1111,0,5,0,0,1,568,0,3,6,0,0,4,264,1,2,2,5,0,4,3,6,6,0,1,2,6,444,2,5,0,5,1,1966.0,2087,1,1,2,5,790,1,2,2,0,12205,4,69.0,0,0,60,3,157.0,1,0,7,4,168,8,6,2,0,1,1,4,8,0,1,9,832,0,133,1966,2007,2007
1429,0,0,3,0,4,4,594,219,1,5,0,1,4,331,1,2,2,5,0,4,3,13,14,2,1,1,6,572,2,5,3,5,1,1960.0,1429,0,1,0,2,581,1,2,3,0,14585,1,69.0,0,0,20,3,85.0,1,0,6,12,110,6,6,2,0,1,1,4,8,0,1,7,1144,0,216,1960,1987,2007
1032,780,0,4,1,4,4,0,0,6,6,0,0,2,360,1,1,2,5,40,2,3,13,14,1,0,2,6,672,2,5,3,5,5,1999.0,1812,0,1,2,5,704,2,2,3,0,7630,4,76.0,3,0,190,4,0.0,3,0,5,17,0,9,5,0,0,1,1,4,8,0,1,8,360,0,344,1900,1996,2010
1138,0,0,3,0,4,0,507,0,2,6,0,1,4,81,1,2,2,5,0,2,3,12,13,0,1,1,6,264,1,5,2,5,1,1958.0,1138,0,1,0,7,1226,1,3,3,0,10482,4,65.0,3,0,80,3,63.0,1,0,6,12,0,8,6,2,0,1,3,4,8,0,1,6,588,0,224,1958,1958,2007
1484,0,0,3,0,4,0,998,0,0,6,0,0,2,486,1,2,2,5,0,4,3,9,10,1,1,2,6,487,2,5,3,5,1,1971.0,1484,0,1,2,2,488,1,3,3,0,12243,4,70.0,0,0,20,3,0.0,3,0,2,14,0,6,5,2,0,1,1,4,8,180,1,7,1484,0,224,1971,1971,2007
1557,0,0,2,4,4,1,0,0,6,6,0,0,2,1374,1,2,2,5,0,4,2,12,13,1,2,2,6,420,2,5,0,5,1,2003.0,1557,0,1,0,2,560,1,2,3,0,3196,4,69.0,3,0,120,3,18.0,1,0,10,0,20,5,7,2,0,1,1,4,8,0,1,7,1374,0,143,2003,2004,2006
1196,0,0,2,0,4,4,197,0,3,6,1,0,4,999,1,2,2,0,0,4,3,8,8,0,1,1,6,440,2,5,3,5,5,1957.0,1196,0,1,0,2,802,1,3,3,0,4800,4,40.0,3,0,30,4,0.0,3,0,7,9,0,7,4,2,0,1,1,4,8,0,1,5,1196,0,0,1916,1990,2007
864,0,0,3,0,4,4,521,174,1,3,1,0,4,169,1,1,2,5,0,4,3,12,13,0,1,1,6,624,2,5,3,5,5,1964.0,864,0,1,4,2,513,1,3,3,0,9100,0,70.0,3,0,20,3,0.0,3,0,7,12,0,5,5,2,0,1,1,4,8,0,1,5,864,0,0,1958,1958,2006
1056,0,0,3,0,4,4,480,468,1,3,0,1,4,108,1,2,2,5,0,4,3,13,14,0,1,1,6,260,1,5,3,5,1,1954.0,1056,0,1,4,2,634,1,3,3,0,9250,0,80.0,3,0,20,3,0.0,3,0,7,12,0,7,5,2,0,1,1,4,8,0,1,6,1056,0,390,1954,2005,2007
1203,1323,0,4,0,4,4,740,0,2,6,1,0,2,425,1,2,2,5,0,4,2,12,13,1,2,2,6,844,3,5,2,5,1,1994.0,2526,1,1,0,5,1303,1,2,3,0,10120,4,92.0,3,0,60,3,391.0,1,0,12,15,78,5,8,2,0,1,3,4,8,0,1,8,1165,0,309,1994,1994,2006
1145,0,0,2,4,4,4,16,0,2,6,0,0,2,1129,1,2,2,5,0,4,2,12,13,1,2,2,6,397,2,5,0,5,1,2005.0,1145,0,1,0,2,791,1,2,3,0,3182,4,43.0,3,0,120,3,11.0,1,0,9,0,16,5,7,2,0,1,1,4,8,0,1,5,1145,0,100,2005,2006,2009
1092,0,0,3,0,4,4,170,670,3,1,0,1,4,252,1,2,2,5,144,4,3,13,14,1,1,1,6,288,1,5,3,5,1,1962.0,1092,0,1,4,2,117,1,3,3,0,11616,4,69.0,3,0,20,3,116.0,1,0,9,19,20,5,5,2,0,1,1,4,8,0,1,6,1092,0,0,1962,1962,2009
768,664,0,2,0,0,4,0,0,6,6,0,0,1,264,1,2,2,5,112,2,3,13,15,0,0,2,6,360,2,2,3,5,5,1910.0,1432,0,1,0,5,741,1,3,3,0,9600,4,60.0,3,0,70,4,0.0,3,0,5,17,0,7,5,2,0,1,1,0,8,0,1,7,264,0,270,1910,2002,2007
1392,0,0,3,0,4,4,1040,0,5,6,1,0,4,352,1,2,2,0,0,4,3,6,6,2,1,1,6,458,2,5,2,5,1,1957.0,1392,1,1,4,2,831,1,3,3,0,11900,0,80.0,0,0,20,3,387.0,1,0,6,12,0,5,6,2,0,1,1,4,8,192,1,6,1392,0,0,1957,1957,2008
728,728,0,3,0,4,4,0,0,6,6,0,0,2,728,1,2,2,5,0,4,2,12,13,1,2,2,6,390,2,5,0,5,1,2005.0,1456,1,1,0,5,120,1,2,3,0,8461,4,65.0,3,0,60,3,0.0,3,0,7,5,24,5,6,2,0,1,1,5,6,0,1,8,728,0,0,2005,2006,2006
1053,0,0,3,0,4,4,806,0,0,6,1,0,4,247,1,2,2,5,0,4,2,6,6,0,1,1,6,312,1,5,2,5,1,1959.0,1053,1,1,0,2,657,1,2,3,0,10007,4,72.0,0,0,20,3,54.0,1,0,8,12,0,7,5,2,0,1,1,4,8,0,1,5,1053,0,0,1959,2006,2008
1440,1440,0,8,1,0,4,256,0,3,6,0,0,4,1184,1,1,2,0,0,4,1,12,13,0,1,2,6,0,0,3,1,3,6,1980.0,3395,0,1,0,3,636,2,1,0,0,10896,4,60.0,3,515,190,2,0.0,3,0,3,18,110,7,6,0,0,1,3,0,8,0,1,14,1440,0,0,1914,1995,2007
1287,0,0,3,0,4,4,72,258,0,5,1,0,4,733,1,2,2,5,0,2,3,13,14,1,1,1,6,576,2,5,0,5,5,1997.0,1287,0,1,0,2,370,1,2,3,0,9830,0,69.0,0,0,20,3,0.0,3,0,3,12,17,7,5,2,0,1,1,4,8,182,1,7,1063,0,364,1959,2006,2010
778,0,0,2,0,4,4,403,125,0,5,0,0,4,212,1,2,2,5,0,4,3,12,13,1,1,1,6,924,1,0,0,0,5,1966.0,778,0,1,0,2,269,1,3,3,0,6900,4,71.0,3,0,30,4,0.0,3,0,2,9,25,6,5,2,0,1,1,4,8,0,1,4,740,0,0,1940,1955,2008
525,567,0,3,3,4,4,0,0,6,6,0,0,4,525,1,2,2,5,0,4,3,6,7,0,1,1,6,264,1,5,3,5,5,1971.0,1092,1,1,4,5,656,1,3,3,0,1680,4,21.0,3,0,160,4,381.0,1,0,3,2,0,5,6,2,0,1,1,3,8,0,1,6,525,0,0,1971,1971,2010
747,0,0,1,0,4,2,0,0,6,6,0,0,1,600,1,2,2,5,32,2,3,8,8,0,2,1,6,528,2,5,3,5,5,1953.0,747,0,1,2,2,936,1,3,3,0,5825,4,52.0,0,0,30,3,108.0,1,0,6,3,0,5,4,2,0,1,1,4,8,0,1,5,600,0,0,1926,1953,2006
847,886,0,3,0,4,1,0,0,6,6,0,0,2,847,1,2,2,5,0,4,2,12,13,1,2,2,6,433,2,5,0,5,3,2003.0,1733,1,1,0,5,823,1,2,3,0,12394,0,69.0,0,0,60,3,0.0,3,0,10,8,48,5,7,2,0,1,1,3,8,0,1,7,847,0,100,2003,2003,2007
1646,0,0,3,0,4,0,0,0,6,6,0,0,2,1638,1,2,2,5,0,4,2,12,13,1,2,2,6,870,3,5,2,5,1,2007.0,1646,0,1,0,2,867,1,2,1,0,10656,4,67.0,0,0,20,3,274.0,4,0,11,23,80,5,8,2,0,1,1,5,6,0,1,6,1638,0,192,2006,2007,2007
1518,631,0,1,0,4,4,1351,0,2,6,1,0,0,83,1,2,2,5,0,4,2,12,13,1,2,1,6,670,2,5,2,5,1,2003.0,2149,1,1,0,0,47,1,2,3,0,12822,1,48.0,0,0,50,3,0.0,3,0,8,11,43,5,7,2,0,1,1,0,8,198,1,6,1434,0,168,2003,2003,2009
1582,0,0,4,0,4,0,812,0,5,6,0,1,4,812,1,2,2,5,0,2,3,13,14,0,1,2,6,390,2,5,3,5,1,1964.0,1582,0,1,1,2,1288,1,3,2,1,36500,4,69.0,0,0,20,3,621.0,0,0,6,4,198,5,5,0,0,1,1,4,8,0,1,7,1624,0,168,1964,1964,2006
916,826,0,4,0,4,4,216,0,1,6,0,0,4,700,1,0,2,5,0,2,2,13,14,1,0,1,6,424,2,5,3,5,1,1925.0,1742,1,1,2,5,992,1,2,3,0,17671,0,121.0,3,0,70,4,0.0,3,0,11,17,169,9,8,1,0,1,1,4,8,0,1,8,916,0,0,1882,1986,2009
1040,0,0,3,0,4,1,633,0,0,6,1,0,4,431,1,2,2,5,0,4,3,6,10,0,2,1,6,648,2,5,3,5,1,1963.0,1040,0,1,2,2,877,1,3,1,1,25286,4,94.0,3,0,20,3,0.0,3,0,1,11,0,5,4,2,0,1,1,4,8,0,1,5,1064,0,0,1963,1963,2007
912,0,0,2,0,4,4,456,0,5,6,0,0,4,456,1,1,2,0,0,4,3,13,14,0,1,1,6,275,1,5,2,5,1,1958.0,912,0,1,0,2,774,1,3,3,0,10150,4,70.0,3,0,20,3,1.0,3,0,7,12,0,5,5,2,0,1,1,4,0,0,1,5,912,0,0,1958,1958,2007
1145,1053,0,4,0,4,0,655,0,2,6,1,0,2,490,1,2,2,5,0,4,2,12,13,1,2,2,6,836,3,5,2,5,1,2000.0,2198,1,1,0,5,5,1,2,3,0,14260,2,84.0,0,0,60,3,350.0,1,0,12,15,84,5,8,2,0,1,1,4,8,0,1,9,1145,0,192,2000,2000,2008
1680,0,0,4,2,4,4,0,0,6,6,0,0,4,1680,1,1,6,5,0,4,3,12,13,0,1,2,6,528,2,5,3,5,5,1976.0,1680,0,1,1,2,1004,2,3,3,0,11500,0,69.0,0,0,90,3,164.0,1,0,6,14,0,6,5,2,0,1,1,4,8,0,1,8,1680,0,0,1976,1976,2007
1968,1479,0,4,0,4,2,192,0,5,6,0,0,4,536,1,2,2,5,0,2,3,11,12,2,1,3,6,1014,3,5,3,5,3,1982.0,3447,1,1,0,0,1269,1,2,3,1,14100,4,69.0,0,0,50,3,632.0,1,0,5,6,12,9,8,2,0,1,1,4,8,0,1,11,728,0,314,1935,1997,2008
926,0,0,3,0,4,4,234,692,3,0,1,0,4,0,1,2,2,5,0,4,3,13,14,0,0,1,6,484,2,5,3,5,5,1974.0,1316,0,1,4,0,264,1,3,3,0,5500,0,50.0,3,390,50,4,0.0,3,0,4,17,0,7,5,2,0,1,1,4,8,0,1,6,926,0,0,1929,2001,2010
990,1611,0,4,0,0,4,0,0,6,6,0,0,4,612,1,1,2,5,301,4,3,8,14,0,0,3,6,621,2,5,2,5,3,1998.0,2601,1,1,0,5,1361,1,3,3,0,9842,4,51.0,3,0,70,3,0.0,3,0,5,18,0,6,5,2,0,1,1,4,8,0,1,8,612,0,183,1921,1998,2008
765,600,0,3,4,4,4,765,0,3,6,0,0,4,0,1,2,2,5,0,4,3,6,6,0,1,1,2,440,2,5,3,5,1,1970.0,1365,1,1,4,5,1335,1,3,3,0,2368,4,24.0,3,0,160,4,312.0,3,0,5,2,36,6,5,2,0,1,1,4,8,0,1,7,765,0,0,1970,1970,2009
1258,0,0,2,4,4,0,0,0,6,6,0,0,0,1258,1,2,2,5,0,4,2,14,15,1,2,2,6,648,3,5,0,5,1,2007.0,1258,0,1,0,2,444,1,2,3,0,3922,4,53.0,3,0,120,3,72.0,1,0,6,0,16,5,7,2,0,1,1,5,6,0,1,6,1258,0,144,2006,2007,2007
1574,0,0,3,0,4,4,24,0,2,6,0,0,2,1550,1,6,2,5,0,4,2,12,13,1,2,2,6,824,3,5,2,5,1,2006.0,1574,0,1,0,2,1003,1,2,3,0,11957,4,75.0,0,0,20,3,53.0,1,0,7,21,104,5,8,2,0,1,1,4,8,0,1,7,1574,0,144,2006,2006,2008
1096,0,0,3,0,4,2,75,791,1,5,1,0,4,230,1,2,2,5,0,4,3,12,10,0,1,1,6,299,1,5,0,5,1,1969.0,1096,0,1,0,2,1078,1,3,3,0,15870,0,69.0,0,0,20,3,0.0,3,0,3,12,32,5,5,2,0,1,1,0,8,0,1,6,1096,0,240,1969,1969,2006
483,504,0,2,3,4,4,330,0,1,6,1,0,4,153,1,2,2,5,0,4,3,6,6,0,1,1,6,264,1,5,3,5,5,1973.0,987,1,1,4,5,838,1,3,3,0,1680,4,21.0,3,0,160,4,158.0,1,0,11,2,0,5,6,2,0,1,1,4,8,0,1,5,483,0,0,1973,1973,2008
976,732,0,3,4,4,4,0,0,6,6,0,0,2,976,1,2,2,5,0,4,2,12,13,0,2,2,0,380,2,5,3,5,5,2004.0,1708,0,1,0,5,1305,1,2,3,0,3363,4,32.0,3,0,160,4,117.0,4,0,4,7,40,5,7,2,0,1,1,4,8,0,1,7,976,0,0,2004,2004,2006
1675,1818,0,3,0,4,4,0,0,6,6,0,0,4,1470,1,2,2,5,0,4,3,5,5,1,0,3,6,870,3,5,3,5,1,2003.0,3493,0,1,0,3,305,1,2,3,0,18386,4,87.0,3,0,75,4,0.0,3,0,5,17,0,9,7,2,0,1,1,4,8,0,1,10,1470,0,302,1880,2002,2008
1080,672,0,4,0,4,0,427,0,2,6,0,0,2,132,1,2,2,5,0,4,2,13,14,0,5,2,6,492,2,5,2,5,2,1988.0,1752,0,1,2,0,1212,1,3,0,1,12134,4,152.0,0,0,50,3,0.0,3,0,6,8,12,7,8,2,0,1,1,4,8,0,1,8,559,0,325,1988,2005,2010
2036,0,0,3,0,4,1,1236,820,0,5,2,0,2,80,1,2,2,5,0,4,3,3,3,2,1,2,6,513,2,5,2,5,1,1965.0,2036,0,2,4,2,314,1,3,2,2,215245,4,150.0,2,0,20,3,0.0,3,0,6,23,0,5,7,2,0,1,3,4,8,0,1,8,2136,0,0,1965,1965,2009
896,448,0,3,0,4,4,0,0,6,6,0,0,2,896,1,2,2,0,0,4,3,8,8,0,0,1,6,240,1,5,3,1,5,1936.0,1344,0,1,2,0,150,1,3,3,0,6240,4,69.0,3,0,50,4,0.0,3,0,4,3,114,4,5,2,0,1,1,4,8,0,1,7,896,0,200,1936,1950,2006
576,533,0,3,0,4,0,349,0,0,6,0,1,4,23,1,2,2,5,0,4,3,8,1,0,1,1,6,288,1,5,3,5,3,1971.0,1109,0,1,4,7,575,1,3,3,0,10500,2,70.0,3,0,80,3,82.0,1,0,12,12,0,7,5,2,0,1,2,4,8,0,1,5,372,0,35,1971,2005,2007
794,676,0,3,0,4,0,182,0,2,6,0,1,2,612,1,2,2,5,0,4,3,12,13,0,2,2,6,388,2,5,0,5,1,1997.0,1470,0,1,2,5,51,1,3,3,0,13869,0,69.0,1,0,60,3,0.0,3,0,7,8,75,6,6,2,0,1,1,4,8,0,1,6,794,0,0,1997,1997,2007
952,0,0,2,0,4,2,852,0,0,6,1,0,4,100,1,2,2,5,0,4,3,6,6,0,1,1,6,840,2,5,3,5,5,1988.0,952,0,1,4,2,1141,1,3,3,0,7350,0,60.0,3,0,20,3,0.0,3,0,6,12,0,7,5,2,0,1,1,0,0,0,1,4,952,0,0,1951,1951,2008
1680,0,182,3,0,4,4,808,0,2,6,1,0,2,72,1,2,2,5,0,2,2,13,10,1,1,2,6,540,2,5,0,5,1,1988.0,1680,0,1,0,2,727,1,2,3,0,21695,0,69.0,0,0,20,3,260.0,1,0,12,6,44,9,6,2,0,1,3,4,8,0,1,5,880,0,292,1988,2007,2009
1516,0,0,3,0,4,4,196,345,5,1,0,0,4,975,1,2,2,5,0,4,3,6,10,0,1,1,6,472,2,5,2,5,1,1964.0,1516,1,1,4,2,834,1,3,3,0,10004,4,100.0,3,0,20,3,180.0,1,0,2,12,0,6,6,2,0,1,1,4,8,152,1,6,1516,0,0,1964,1964,2009
1734,0,0,3,0,4,4,1004,0,2,6,1,0,0,730,1,2,2,5,0,4,2,12,13,1,2,2,6,928,3,5,2,5,1,2007.0,1734,0,1,0,2,1116,1,0,3,0,12085,4,93.0,3,0,20,3,328.0,4,0,11,16,0,5,8,2,0,1,3,5,6,0,1,7,1734,0,0,2007,2007,2007
1502,0,0,1,4,4,0,368,1120,2,1,1,0,2,0,1,2,2,5,0,4,2,6,6,0,2,1,6,528,2,5,2,5,1,1985.0,1502,1,1,4,2,471,1,2,3,0,6820,0,69.0,0,0,120,3,0.0,3,0,6,22,54,5,8,2,0,1,1,4,8,140,1,4,1488,0,0,1985,1985,2010
764,862,0,2,3,4,4,567,0,2,6,0,0,2,197,1,2,2,5,0,4,2,12,15,0,2,2,6,474,2,5,2,5,3,2003.0,1626,0,1,0,5,972,1,2,3,0,2268,4,36.0,3,0,160,3,106.0,4,0,7,16,27,5,7,2,0,1,1,4,8,0,1,6,764,0,0,2003,2004,2009
756,713,0,3,0,4,4,0,0,6,6,0,0,4,756,1,2,2,5,239,4,3,8,8,0,1,1,6,216,1,5,3,5,5,1906.0,1469,0,1,0,0,654,1,3,3,0,10320,4,60.0,3,0,50,4,0.0,3,0,6,9,0,7,6,2,0,1,1,4,8,0,1,7,756,0,57,1906,1995,2008
1112,438,0,2,0,4,4,812,0,2,6,1,0,2,280,1,2,2,5,0,4,2,5,5,0,2,2,6,438,2,5,0,5,1,2007.0,1550,0,1,0,5,400,1,2,3,0,8125,4,65.0,3,0,60,1,100.0,4,0,10,21,168,5,7,2,0,1,1,4,8,0,1,7,1092,0,0,2006,2007,2009
1368,0,0,2,4,4,4,0,0,6,6,0,0,2,1368,1,2,2,5,0,4,2,12,13,1,2,2,6,474,2,5,2,5,1,2005.0,1368,0,1,0,2,512,1,2,3,0,6792,4,40.0,0,0,120,3,94.0,4,0,3,16,35,5,7,2,0,1,1,5,6,0,1,6,1368,0,132,2005,2006,2006
1249,1347,0,4,0,1,0,0,0,6,6,0,0,0,1249,1,2,2,5,0,4,3,12,13,0,2,3,6,840,3,5,2,5,1,2006.0,2596,1,1,0,5,321,1,2,3,0,16259,0,111.0,3,0,60,3,370.0,4,0,9,16,154,5,9,2,0,1,1,5,6,0,1,9,1249,0,240,2006,2006,2006
1339,0,0,3,0,4,4,504,0,3,6,0,0,4,525,1,2,2,5,0,4,3,3,10,0,1,1,2,294,1,5,3,5,1,1958.0,1339,0,1,4,2,20,1,3,3,0,7560,4,70.0,3,0,20,3,0.0,3,0,5,12,0,6,5,2,0,1,3,0,0,0,1,6,1029,0,0,1958,1965,2009
1195,644,0,4,0,4,4,0,0,6,6,0,0,2,1195,1,2,2,5,0,4,2,12,13,0,2,2,6,486,2,5,0,5,1,1998.0,1839,1,1,2,5,685,1,3,3,0,16770,1,58.0,1,0,60,3,30.0,1,0,6,15,81,5,7,2,0,1,1,4,8,0,1,7,1195,0,0,1998,1998,2010
1132,1320,0,4,0,4,0,0,0,6,6,0,0,0,1117,1,2,2,5,0,4,2,12,13,1,2,3,6,691,3,5,0,5,3,2004.0,2452,1,1,0,5,36,1,2,3,0,13418,4,108.0,3,0,60,3,132.0,4,0,9,16,32,5,8,2,0,1,1,4,8,0,1,9,1117,0,113,2004,2005,2006
807,702,0,3,0,4,4,0,0,6,6,0,0,2,783,1,2,2,5,0,4,2,12,13,1,2,2,6,393,2,5,0,5,1,2003.0,1509,1,1,0,5,903,1,2,3,0,7875,4,63.0,3,0,60,3,0.0,3,0,7,8,75,5,7,2,0,1,1,4,8,0,1,8,783,0,0,2003,2003,2006
1434,0,0,3,0,4,4,20,0,2,6,0,0,2,1434,1,2,2,5,0,4,2,12,13,1,2,2,6,527,2,5,2,5,1,2001.0,1434,0,1,0,2,828,1,2,3,0,8529,4,65.0,0,0,20,3,0.0,3,0,4,20,39,5,7,2,0,1,1,4,8,0,1,6,1454,0,290,2001,2001,2009
1294,0,0,3,0,4,4,1200,0,2,6,1,0,2,78,1,2,2,5,0,4,3,6,6,0,1,2,6,496,2,5,2,5,1,1991.0,1294,0,1,2,2,1310,1,2,3,0,7153,4,69.0,3,0,20,3,88.0,1,0,6,20,51,5,6,2,0,1,1,4,8,0,1,6,1278,0,112,1991,1991,2008
840,840,0,4,0,4,4,0,0,6,6,0,0,2,840,1,2,2,5,160,4,3,13,10,0,0,2,6,308,1,5,3,5,1,1960.0,1680,0,1,0,5,408,1,3,3,0,15576,4,63.0,3,0,70,3,0.0,3,0,3,6,0,7,6,2,0,1,1,4,8,0,1,8,840,0,0,1915,1976,2008
936,785,0,3,0,1,4,814,0,2,6,0,1,2,114,1,2,2,5,0,2,2,6,6,0,2,2,6,471,2,5,2,5,1,1994.0,1721,1,1,0,5,921,1,2,3,0,8462,4,70.0,0,0,60,3,105.0,1,0,7,20,87,5,6,2,0,1,1,4,8,0,1,7,928,0,300,1994,1994,2007
864,0,0,3,0,4,4,600,0,1,6,0,0,4,264,1,2,2,5,0,4,3,8,8,0,1,1,6,576,2,5,3,5,5,1980.0,864,0,1,4,2,538,1,3,3,0,12735,2,69.0,0,0,20,3,0.0,3,0,4,12,0,5,4,2,0,1,3,4,0,0,1,5,864,0,216,1972,1972,2008
757,744,0,3,3,4,4,549,0,0,6,0,0,2,195,1,2,2,5,0,4,3,8,8,0,2,2,6,440,2,5,3,5,5,1999.0,1501,1,1,2,5,759,1,3,3,0,2280,4,24.0,3,0,160,1,360.0,1,0,8,21,0,5,7,2,0,1,1,4,8,0,1,6,744,0,0,1999,1999,2008
1422,915,0,5,1,4,4,0,0,6,6,0,0,4,662,0,2,2,5,0,4,3,13,14,0,0,2,3,560,2,5,3,5,5,1945.0,2337,0,1,4,5,1063,2,3,3,0,13600,4,85.0,3,0,190,4,0.0,3,0,9,17,57,5,5,2,0,1,1,4,8,0,1,10,662,0,0,1900,1950,2007
1872,0,0,3,0,4,0,929,0,2,6,0,1,2,916,1,2,2,5,0,4,3,13,14,1,1,2,6,604,2,5,0,5,1,1988.0,1872,0,1,2,2,246,1,3,3,0,10400,4,80.0,3,0,20,3,102.0,1,0,6,14,39,5,7,2,0,1,1,4,8,0,1,6,1845,0,197,1988,1988,2006
1530,0,0,3,0,4,0,1300,0,2,6,1,0,2,230,1,2,2,5,0,4,2,12,13,1,2,2,6,630,3,5,0,5,1,2004.0,1530,0,1,0,2,1128,1,2,3,0,14572,0,182.0,2,0,20,3,0.0,3,0,11,8,36,5,7,2,0,1,3,3,8,0,1,7,1530,0,144,2004,2004,2007
742,742,0,3,0,4,4,0,0,6,6,0,0,4,742,1,2,2,5,134,4,3,13,15,1,1,2,6,0,0,3,1,3,6,1980.0,1484,0,1,0,4,785,1,3,3,0,6300,4,35.0,3,0,75,4,0.0,3,0,6,17,291,6,6,2,0,1,1,4,8,0,1,9,742,0,0,1914,2001,2008
630,0,0,1,3,4,0,515,0,2,6,1,0,2,115,1,2,2,5,0,2,3,5,5,0,1,1,6,286,1,5,3,5,1,1970.0,630,0,1,4,6,490,1,2,3,0,1526,4,21.0,3,0,180,4,0.0,3,0,5,10,0,8,4,2,0,1,1,4,8,0,1,3,630,0,0,1970,2002,2009
1200,0,0,4,0,4,4,0,0,6,6,0,0,4,1200,1,2,2,0,228,4,3,13,14,0,0,1,6,312,1,1,3,1,5,1923.0,1200,0,1,4,2,155,1,3,3,0,11340,0,84.0,3,0,30,4,0.0,3,0,3,17,0,5,6,2,0,1,1,3,8,0,1,7,1200,0,0,1923,1950,2006
1542,1330,0,4,0,1,4,896,0,0,6,1,0,2,434,1,4,2,5,0,2,3,6,6,1,1,2,6,619,2,5,0,5,1,1977.0,2872,1,1,4,5,962,1,3,3,0,12227,0,69.0,0,0,60,3,424.0,1,0,7,14,282,7,6,2,0,1,1,4,8,0,1,11,1330,0,550,1977,1995,2008
1445,0,0,3,0,4,1,564,0,5,6,0,0,4,563,1,2,2,5,0,2,3,8,6,1,1,1,6,645,2,5,2,5,1,1964.0,1445,1,1,4,7,854,1,3,3,0,12095,0,69.0,0,0,80,3,115.0,1,0,8,12,0,6,6,2,0,1,1,4,8,0,1,7,1127,0,180,1964,1964,2009
1116,0,0,3,0,4,4,0,0,6,6,0,0,4,1116,1,2,2,5,0,4,3,13,14,0,1,1,6,440,2,5,3,5,1,1962.0,1116,1,1,4,2,626,1,3,3,0,10000,0,87.0,0,0,20,3,261.0,1,0,2,12,0,6,6,2,0,1,3,4,8,385,1,5,1116,0,0,1962,1962,2010
1190,900,0,3,4,4,2,828,182,2,3,1,0,2,180,1,2,2,5,0,4,2,6,6,1,1,2,2,577,2,5,0,5,1,1984.0,2090,0,1,2,5,686,1,2,3,0,5062,1,69.0,0,0,160,3,0.0,3,0,9,22,0,5,7,2,0,1,1,4,8,0,1,6,1190,0,219,1984,1984,2007
